timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2015-05-04T00:00:00.000Z";"2015-05-10T23:59:59.999Z";"2015-05-09T07:59:19.000Z";"2015-05-07T07:19:19.000Z";"2781";240.3560028076;247.8040008545;228.5729980469;240.296005249;15019100;3399245238.2;"2015-05-10T23:59:59.999Z"
"2015-05-11T00:00:00.000Z";"2015-05-17T23:59:59.999Z";"2015-05-11T17:59:20.000Z";"2015-05-14T21:29:20.000Z";"2781";240.2989959717;244.2700042725;234.0570068359;236.8020019531;11134300;3356176985.85;"2015-05-17T23:59:59.999Z"
"2015-05-18T00:00:00.000Z";"2015-05-24T23:59:59.999Z";"2015-05-24T18:29:26.000Z";"2015-05-19T20:54:25.000Z";"2781";236.8869934082;241.9779968262;231.8170013428;240.9530029297;11508000;3420845883.95;"2015-05-24T23:59:59.999Z"
"2015-05-25T00:00:00.000Z";"2015-05-31T23:59:59.999Z";"2015-05-25T06:59:19.000Z";"2015-05-31T23:09:20.000Z";"2781";240.9270019531;241.0209960938;229.5420074463;230.1900024414;14730800;3273756425.25;"2015-05-31T23:59:59.999Z"
"2015-06-01T00:00:00.000Z";"2015-06-07T23:59:59.999Z";"2015-06-01T07:54:20.000Z";"2015-06-01T21:59:21.000Z";"2781";230.233001709;231.7129974365;221.296005249;222.8809967041;13318400;3175547195.72;"2015-06-07T23:59:59.999Z"
"2015-06-08T00:00:00.000Z";"2015-06-14T23:59:59.999Z";"2015-06-14T09:14:19.000Z";"2015-06-08T00:09:20.000Z";"2781";222.8789978027;234.858001709;222.8390045166;233.5429992676;12165900;3333657006.33;"2015-06-14T23:59:59.999Z"
"2015-06-15T00:00:00.000Z";"2015-06-21T23:59:59.999Z";"2015-06-17T11:34:20.000Z";"2015-06-15T00:04:20.000Z";"2781";233.4219970703;256.8529968262;233.4219970703;243.9440002441;10600900;3488106467.2;"2015-06-21T23:59:59.999Z"
"2015-06-22T00:00:00.000Z";"2015-06-28T23:59:59.999Z";"2015-06-27T22:04:21.000Z";"2015-06-25T00:04:20.000Z";"2781";243.9689941406;251.3390045166;240.3650054932;249.0110015869;15137600;3566939393.67;"2015-06-28T23:59:59.999Z"
"2015-06-29T00:00:00.000Z";"2015-07-05T23:59:59.999Z";"2015-07-05T18:29:21.000Z";"2015-06-29T00:14:42.000Z";"2781";248.720993042;274.5060119629;248.5809936523;271.9129943848;44156100;3901985539.12;"2015-07-05T23:59:59.999Z"
"2015-07-06T00:00:00.000Z";"2015-07-12T23:59:59.999Z";"2015-07-12T14:54:21.000Z";"2015-07-08T03:04:18.000Z";"2781";271.108001709;314.3940124512;264.3859863281;310.8670043945;56405000;4469117252.1;"2015-07-12T23:59:59.999Z"
"2015-07-13T00:00:00.000Z";"2015-07-19T23:59:59.999Z";"2015-07-13T00:09:20.000Z";"2015-07-17T07:34:20.000Z";"2781";310.8269958496;310.9479980469;272.0429992676;273.6140136719;15332500;3940581987.65;"2015-07-19T23:59:59.999Z"
"2015-07-20T00:00:00.000Z";"2015-07-26T23:59:59.999Z";"2015-07-26T12:04:22.000Z";"2015-07-20T00:22:57.000Z";"2781";273.4989929199;293.0520019531;272.9599914551;292.6860046387;16032300;4222888242.3;"2015-07-26T23:59:59.999Z"
"2015-07-27T00:00:00.000Z";"2015-08-02T23:59:59.999Z";"2015-07-27T16:34:21.000Z";"2015-08-02T05:34:22.000Z";"2781";292.6390075684;297.7739868164;277.5289916992;282.6140136719;17722200;4084832102.5;"2015-08-02T23:59:59.999Z"
"2015-08-03T00:00:00.000Z";"2015-08-09T23:59:59.999Z";"2015-08-04T18:24:22.000Z";"2015-08-09T00:44:21.000Z";"2781";282.8059997559;285.7149963379;260.4679870605;265.0830078125;23789600;3838130129.93;"2015-08-09T23:59:59.999Z"
"2015-08-10T00:00:00.000Z";"2015-08-16T23:59:59.999Z";"2015-08-12T03:09:22.000Z";"2015-08-16T08:14:22.000Z";"2781";265.4779968262;270.6730041504;257.0409851074;258.5069885254;29717000;3749501856.15;"2015-08-16T23:59:59.999Z"
"2015-08-17T00:00:00.000Z";"2015-08-23T23:59:59.999Z";"2015-08-17T05:49:21.000Z";"2015-08-18T23:59:21.000Z";"2781";258.4899902344;260.5050048828;211.078994751;228.1690063477;18406600;3315466696.75;"2015-08-23T23:59:59.999Z"
"2015-08-24T00:00:00.000Z";"2015-08-30T23:59:59.999Z";"2015-08-28T17:59:22.000Z";"2015-08-25T00:54:21.000Z";"2781";228.1119995117;235.2189941406;199.5670013428;228.7610015869;19412600;3330085315.05;"2015-08-30T23:59:59.999Z"
"2015-08-31T00:00:00.000Z";"2015-09-06T23:59:59.999Z";"2015-09-06T14:49:21.000Z";"2015-08-31T08:39:20.000Z";"2781";229.1139984131;242.9120025635;225.9149932861;239.8399963379;25473700;3497748612;"2015-09-06T23:59:59.999Z"
"2015-09-07T00:00:00.000Z";"2015-09-13T23:59:59.999Z";"2015-09-08T10:29:23.000Z";"2015-09-13T22:59:21.000Z";"2781";239.9340057373;245.7810058594;229.3320007324;230.5119934082;18478800;3367774557.2;"2015-09-13T23:59:59.999Z"
"2015-09-14T00:00:00.000Z";"2015-09-20T23:59:59.999Z";"2015-09-15T19:29:23.000Z";"2015-09-16T11:49:21.000Z";"2781";230.6089935303;259.1820068359;227.4019927979;231.2120056152;14444700;3383764498.8;"2015-09-20T23:59:59.999Z"
"2015-09-21T00:00:00.000Z";"2015-09-27T23:59:59.999Z";"2015-09-25T12:49:22.000Z";"2015-09-22T07:49:23.000Z";"2781";231.2169952393;237.4270019531;225.1170043945;232.7570037842;14179900;3412467833.78;"2015-09-27T23:59:59.999Z"
"2015-09-28T00:00:00.000Z";"2015-10-04T23:59:59.999Z";"2015-09-29T00:44:22.000Z";"2015-09-28T00:29:22.000Z";"2781";232.8359985352;239.8020019531;232.4669952393;238.2590026855;12999000;3499387367.17;"2015-10-04T23:59:59.999Z"
"2015-10-05T00:00:00.000Z";"2015-10-11T23:59:59.999Z";"2015-10-11T22:39:21.000Z";"2015-10-05T08:14:23.000Z";"2781";238.1470031738;247.2429962158;237.0350036621;247.0500030518;16827300;3634686067.5;"2015-10-11T23:59:59.999Z"
"2015-10-12T00:00:00.000Z";"2015-10-18T23:59:59.999Z";"2015-10-17T14:14:24.000Z";"2015-10-13T02:24:34.000Z";"2781";246.875;273.5780029297;243.7570037842;261.6430053711;22434300;3856061828.62;"2015-10-18T23:59:59.999Z"
"2015-10-19T00:00:00.000Z";"2015-10-25T23:59:59.999Z";"2015-10-25T14:59:22.000Z";"2015-10-19T06:24:22.000Z";"2781";261.8609924316;294.0589904785;260.9509887695;283.6799926758;45717100;4188180600;"2015-10-25T23:59:59.999Z"
"2015-10-26T00:00:00.000Z";"2015-11-01T23:59:59.999Z";"2015-10-30T08:14:21.000Z";"2015-10-26T04:59:31.000Z";"2781";283.6279907227;334.1690063477;280.5100097656;325.4309997559;37001100;4813287205.5;"2015-11-01T23:59:59.999Z"
"2015-11-02T00:00:00.000Z";"2015-11-08T23:59:59.999Z";"2015-11-04T13:54:20.000Z";"2015-11-02T01:29:21.000Z";"2781";325.941986084;495.5620117188;323.2090148926;373.3680114746;51817600;5532072311.4;"2015-11-08T23:59:59.999Z"
"2015-11-09T00:00:00.000Z";"2015-11-15T23:59:59.999Z";"2015-11-09T12:24:21.000Z";"2015-11-11T02:59:21.000Z";"2781";374.324005127;385.2780151367;300.9970092773;320.1659851074;44213100;4752464062.5;"2015-11-15T23:59:59.999Z"
"2015-11-16T00:00:00.000Z";"2015-11-22T23:59:59.999Z";"2015-11-17T02:54:20.000Z";"2015-11-20T02:04:21.000Z";"2781";319.7349853516;338.3500061035;312.217010498;324.5360107422;23439400;4826466938.4;"2015-11-22T23:59:59.999Z"
"2015-11-23T00:00:00.000Z";"2015-11-29T23:59:59.999Z";"2015-11-29T22:59:21.000Z";"2015-11-25T03:39:22.000Z";"2781";324.3500061035;371.9389953613;316.7699890137;371.2940063477;40409300;5531872176.6;"2015-11-29T23:59:59.999Z"
"2015-11-30T00:00:00.000Z";"2015-12-06T23:59:59.999Z";"2015-12-06T05:34:27.000Z";"2015-12-02T01:14:20.000Z";"2781";371.4370117188;402.8089904785;349.4649963379;388.782989502;77762000;5803305523.55;"2015-12-06T23:59:59.999Z"
"2015-12-07T00:00:00.000Z";"2015-12-13T23:59:59.999Z";"2015-12-12T03:49:35.000Z";"2015-12-07T00:19:20.000Z";"2781";389.9779968262;469.1029968262;385.4110107422;433.7550048828;55050600;6487293999.38;"2015-12-13T23:59:59.999Z"
"2015-12-14T00:00:00.000Z";"2015-12-20T23:59:59.999Z";"2015-12-19T05:39:21.000Z";"2015-12-14T00:14:24.000Z";"2781";433.2720031738;465.5809936523;430.4559936523;442.6849975586;75409400;6633988873;"2015-12-20T23:59:59.999Z"
"2015-12-21T00:00:00.000Z";"2015-12-27T23:59:59.999Z";"2015-12-24T09:19:38.000Z";"2015-12-26T17:19:20.000Z";"2781";442.8380126953;458.4559936523;405.7600097656;422.8229980469;53591200;6348296233.72;"2015-12-27T23:59:59.999Z"
"2015-12-28T00:00:00.000Z";"2016-01-03T23:59:59.999Z";"2016-01-01T04:29:22.000Z";"2015-12-28T20:54:20.000Z";"2781";423.3429870605;436.2460021973;418.4809875488;430.0109863281;39633800;6467429941.65;"2016-01-03T23:59:59.999Z"
"2016-01-04T00:00:00.000Z";"2016-01-10T23:59:59.999Z";"2016-01-08T01:29:27.000Z";"2016-01-06T03:54:17.000Z";"2781";430.0610046387;462.9339904785;426.341003418;447.9909973145;35995900;6750440385.75;"2016-01-10T23:59:59.999Z"
"2016-01-11T00:00:00.000Z";"2016-01-17T23:59:59.999Z";"2016-01-11T03:14:18.000Z";"2016-01-16T08:04:18.000Z";"2781";448.6979980469;450.6619873047;354.9140014648;382.2990112305;45319600;5770478450.85;"2016-01-17T23:59:59.999Z"
"2016-01-18T00:00:00.000Z";"2016-01-24T23:59:59.999Z";"2016-01-20T23:19:19.000Z";"2016-01-22T20:24:20.000Z";"2781";381.733001709;425.266998291;375.2820129395;402.9710083008;54824800;6093787907.65;"2016-01-24T23:59:59.999Z"
"2016-01-25T00:00:00.000Z";"2016-01-31T23:59:59.999Z";"2016-01-25T00:04:18.000Z";"2016-01-29T03:14:20.000Z";"2781";402.316986084;402.316986084;365.4519958496;368.766998291;37894300;5587253351.23;"2016-01-31T23:59:59.999Z"
"2016-02-01T00:00:00.000Z";"2016-02-07T23:59:59.999Z";"2016-02-04T21:04:20.000Z";"2016-02-01T01:54:20.000Z";"2781";369.3500061035;391.608001709;367.9570007324;376.6199951172;37076300;5718023734.5;"2016-02-07T23:59:59.999Z"
"2016-02-08T00:00:00.000Z";"2016-02-14T23:59:59.999Z";"2016-02-14T23:59:18.000Z";"2016-02-09T05:19:24.000Z";"2781";376.7569885254;407.2300109863;372.8980102539;407.2300109863;74469800;6194711494.75;"2016-02-14T23:59:59.999Z"
"2016-02-15T00:00:00.000Z";"2016-02-21T23:59:59.999Z";"2016-02-21T08:29:20.000Z";"2016-02-15T21:54:20.000Z";"2781";407.5679931641;448.0459899902;397.7489929199;438.7980041504;89820704;6686294224.5;"2016-02-21T23:59:59.999Z"
"2016-02-22T00:00:00.000Z";"2016-02-28T23:59:59.999Z";"2016-02-23T03:34:19.000Z";"2016-02-24T06:04:19.000Z";"2781";438.9890136719;439.858001709;413.9070129395;433.5039978027;53033400;6615986321.6;"2016-02-28T23:59:59.999Z"
"2016-02-29T00:00:00.000Z";"2016-03-06T23:59:59.999Z";"2016-02-29T11:29:21.000Z";"2016-03-05T16:44:20.000Z";"2781";433.4379882813;441.5069885254;394.0350036621;407.7070007324;91212496;6232667872.38;"2016-03-06T23:59:59.999Z"
"2016-03-07T00:00:00.000Z";"2016-03-13T23:59:59.999Z";"2016-03-11T10:29:18.000Z";"2016-03-07T02:19:19.000Z";"2781";407.7569885254;423.925994873;406.3089904785;414.0650024414;74322800;6340701564.5;"2016-03-13T23:59:59.999Z"
"2016-03-14T00:00:00.000Z";"2016-03-20T23:59:59.999Z";"2016-03-17T19:24:20.000Z";"2016-03-18T19:49:19.000Z";"2781";414.2009887695;420.9970092773;406.1369934082;413.7550048828;45947900;6346546569.5;"2016-03-20T23:59:59.999Z"
"2016-03-21T00:00:00.000Z";"2016-03-27T23:59:59.999Z";"2016-03-27T17:04:19.000Z";"2016-03-21T03:34:21.000Z";"2781";413.4179992676;428.7969970703;410.3810119629;426.7650146484;71229400;6557030842.5;"2016-03-27T23:59:59.999Z"
"2016-03-28T00:00:00.000Z";"2016-04-03T23:59:59.999Z";"2016-03-28T06:04:21.000Z";"2016-03-30T07:39:20.000Z";"2781";426.5480041504;426.8569946289;412.4960021973;420.9039916992;38053700;6477828308.6;"2016-04-03T23:59:59.999Z"
"2016-04-04T00:00:00.000Z";"2016-04-10T23:59:59.999Z";"2016-04-08T08:14:22.000Z";"2016-04-09T02:14:21.000Z";"2781";421.2990112305;425.3609924316;416.5150146484;421.5639953613;73478600;6499536743.7;"2016-04-10T23:59:59.999Z"
"2016-04-11T00:00:00.000Z";"2016-04-17T23:59:59.999Z";"2016-04-16T08:09:21.000Z";"2016-04-11T09:34:21.000Z";"2781";421.8720092773;432.625;420.532989502;427.3989868164;52125900;6600878375.7;"2016-04-17T23:59:59.999Z"
"2016-04-18T00:00:00.000Z";"2016-04-24T23:59:59.999Z";"2016-04-24T19:59:23.000Z";"2016-04-18T17:44:21.000Z";"2781";427.6109924316;460.1459960938;427.0859985352;458.5549926758;68198400;7093731211.25;"2016-04-24T23:59:59.999Z"
"2016-04-25T00:00:00.000Z";"2016-05-01T23:59:59.999Z";"2016-04-26T18:19:22.000Z";"2016-04-28T00:44:22.000Z";"2781";459.1210021973;467.9649963379;436.6499938965;451.875;40660100;7001712750;"2016-05-01T23:59:59.999Z"
"2016-05-02T00:00:00.000Z";"2016-05-08T23:59:59.999Z";"2016-05-06T21:09:22.000Z";"2016-05-02T15:04:23.000Z";"2781";451.933013916;461.375;441.7760009766;458.5480041504;40315000;7117822793.7;"2016-05-08T23:59:59.999Z"
"2016-05-09T00:00:00.000Z";"2016-05-15T23:59:59.999Z";"2016-05-09T16:34:22.000Z";"2016-05-10T10:39:22.000Z";"2781";458.2059936523;462.4809875488;448.9540100098;457.5679931641;28514000;7114461730.4;"2016-05-15T23:59:59.999Z"
"2016-05-16T00:00:00.000Z";"2016-05-22T23:59:59.999Z";"2016-05-16T02:39:23.000Z";"2016-05-20T00:09:23.000Z";"2781";457.5859985352;458.200012207;437.3890075684;439.3229980469;39657600;6842082300.45;"2016-05-22T23:59:59.999Z"
"2016-05-23T00:00:00.000Z";"2016-05-29T23:59:59.999Z";"2016-05-29T19:09:23.000Z";"2016-05-23T02:39:27.000Z";"2781";439.3479919434;553.9600219727;438.8229980469;526.2329711914;148736992;8209050618.45;"2016-05-29T23:59:59.999Z"
"2016-05-30T00:00:00.000Z";"2016-06-05T23:59:59.999Z";"2016-06-04T09:49:23.000Z";"2016-05-31T21:24:22.000Z";"2781";528.4710083008;590.132019043;520.6619873047;574.9769897461;68874096;8983555643.4;"2016-06-05T23:59:59.999Z"
"2016-06-06T00:00:00.000Z";"2016-06-12T23:59:59.999Z";"2016-06-12T23:04:22.000Z";"2016-06-07T16:34:24.000Z";"2781";574.6019897461;684.8439941406;567.5139770508;672.783996582;277084992;10529624646.8;"2016-06-12T23:59:59.999Z"
"2016-06-13T00:00:00.000Z";"2016-06-19T23:59:59.999Z";"2016-06-18T20:09:22.000Z";"2016-06-14T16:59:23.000Z";"2781";671.6539916992;777.9899902344;662.8040161133;763.7810058594;136184992;11974386667.3;"2016-06-19T23:59:59.999Z"
"2016-06-20T00:00:00.000Z";"2016-06-26T23:59:59.999Z";"2016-06-20T08:34:23.000Z";"2016-06-23T02:04:23.000Z";"2781";763.9270019531;764.083984375;558.1389770508;629.3670043945;109225000;9883123076.92;"2016-06-26T23:59:59.999Z"
"2016-06-27T00:00:00.000Z";"2016-07-03T23:59:59.999Z";"2016-07-03T00:04:23.000Z";"2016-06-27T00:39:22.000Z";"2781";629.3489990234;704.9680175781;620.5239868164;658.6640014648;129512000;10360455388;"2016-07-03T23:59:59.999Z"
"2016-07-04T00:00:00.000Z";"2016-07-10T23:59:59.999Z";"2016-07-04T23:59:22.000Z";"2016-07-07T21:39:23.000Z";"2781";658.8040161133;683.6619873047;611.833984375;649.3599853516;102532000;10229001841;"2016-07-10T23:59:59.999Z"
"2016-07-11T00:00:00.000Z";"2016-07-17T23:59:59.999Z";"2016-07-17T19:04:23.000Z";"2016-07-11T12:14:23.000Z";"2781";648.4840087891;682.3649902344;644.9799804688;679.458984375;74407904;10711263459.6;"2016-07-17T23:59:59.999Z"
"2016-07-18T00:00:00.000Z";"2016-07-24T23:59:59.999Z";"2016-07-18T02:59:24.000Z";"2016-07-22T22:49:24.000Z";"2781";679.8090209961;681.5549926758;646.7219848633;661.2849731445;118184000;10432244355.1;"2016-07-24T23:59:59.999Z"
"2016-07-25T00:00:00.000Z";"2016-07-31T23:59:59.999Z";"2016-07-25T00:29:22.000Z";"2016-07-31T23:39:24.000Z";"2781";661.2630004883;661.8280029297;624.3649902344;624.6810302734;110818000;9861866432.96;"2016-07-31T23:59:59.999Z"
"2016-08-01T00:00:00.000Z";"2016-08-07T23:59:59.999Z";"2016-08-01T11:04:23.000Z";"2016-08-02T23:19:24.000Z";"2781";624.6019897461;626.1190185547;531.333984375;592.6900024414;82398400;9364710626.88;"2016-08-07T23:59:59.999Z"
"2016-08-08T00:00:00.000Z";"2016-08-14T23:59:59.999Z";"2016-08-10T15:39:24.000Z";"2016-08-14T18:59:24.000Z";"2781";592.7360229492;599.9840087891;564.7810058594;570.4730224609;60851100;9020848474.94;"2016-08-14T23:59:59.999Z"
"2016-08-15T00:00:00.000Z";"2016-08-21T23:59:59.999Z";"2016-08-21T07:04:24.000Z";"2016-08-15T16:04:25.000Z";"2781";570.4940185547;584.1580200195;563.2399902344;581.3079833984;38299400;9199366516.7;"2016-08-21T23:59:59.999Z"
"2016-08-22T00:00:00.000Z";"2016-08-28T23:59:59.999Z";"2016-08-23T07:39:24.000Z";"2016-08-27T16:24:27.000Z";"2781";581.3109741211;589.4739990234;568.6300048828;573.9119873047;86301600;9089312934.82;"2016-08-28T23:59:59.999Z"
"2016-08-29T00:00:00.000Z";"2016-09-04T23:59:59.999Z";"2016-09-04T13:49:27.000Z";"2016-09-02T04:14:28.000Z";"2781";574.0709838867;611.8369750977;570.8109741211;608.633972168;97942896;9646846465.46;"2016-09-04T23:59:59.999Z"
"2016-09-05T00:00:00.000Z";"2016-09-11T23:59:59.999Z";"2016-09-11T18:29:28.000Z";"2016-09-11T21:19:27.000Z";"2781";608.9899902344;628.8179931641;600.5059814453;606.7189941406;73610800;9624021892.48;"2016-09-11T23:59:59.999Z"
"2016-09-12T00:00:00.000Z";"2016-09-18T23:59:59.999Z";"2016-09-14T18:44:27.000Z";"2016-09-17T15:44:27.000Z";"2781";607.0050048828;611.9520263672;605.1920166016;609.8740234375;48679400;9682008336.58;"2016-09-18T23:59:59.999Z"
"2016-09-19T00:00:00.000Z";"2016-09-25T23:59:59.999Z";"2016-09-19T01:44:27.000Z";"2016-09-23T00:59:27.000Z";"2781";609.8709716797;610.9320068359;595.7860107422;600.8259887695;33977800;9546132575.45;"2016-09-25T23:59:59.999Z"
"2016-09-26T00:00:00.000Z";"2016-10-02T23:59:59.999Z";"2016-10-01T17:54:25.000Z";"2016-09-26T02:59:27.000Z";"2781";600.8070068359;615.2369995117;600.3489990234;610.8920288086;39249800;9713776587.02;"2016-10-02T23:59:59.999Z"
"2016-10-03T00:00:00.000Z";"2016-10-09T23:59:59.999Z";"2016-10-08T06:14:26.000Z";"2016-10-04T21:19:26.000Z";"2781";610.9680175781;619.8489990234;609.4790039063;616.7520141602;39243400;9815156617.54;"2016-10-09T23:59:59.999Z"
"2016-10-10T00:00:00.000Z";"2016-10-16T23:59:59.999Z";"2016-10-16T14:04:27.000Z";"2016-10-10T01:49:28.000Z";"2781";616.8220214844;642.8980102539;616.1970214844;641.6309814453;40298100;10218348387.5;"2016-10-16T23:59:59.999Z"
"2016-10-17T00:00:00.000Z";"2016-10-23T23:59:59.999Z";"2016-10-23T00:29:25.000Z";"2016-10-19T14:34:27.000Z";"2781";641.8179931641;661.1290283203;628.0130004883;657.0709838867;54474600;10472100601.9;"2016-10-23T23:59:59.999Z"
"2016-10-24T00:00:00.000Z";"2016-10-30T23:59:59.999Z";"2016-10-29T20:59:28.000Z";"2016-10-24T10:09:26.000Z";"2781";657.1610107422;720.4019775391;652.5949707031;701.8640136719;100665000;11194834675.9;"2016-10-30T23:59:59.999Z"
"2016-10-31T00:00:00.000Z";"2016-11-06T23:59:59.999Z";"2016-11-03T05:49:27.000Z";"2016-11-03T22:49:28.000Z";"2781";702.6400146484;745.7730102539;678.1560058594;711.5219726563;59902200;11357385316.2;"2016-11-06T23:59:59.999Z"
"2016-11-07T00:00:00.000Z";"2016-11-13T23:59:59.999Z";"2016-11-09T08:44:27.000Z";"2016-11-13T14:34:37.000Z";"2781";710.7360229492;740.0460205078;687.3150024414;702.0310058594;80318096;11215181107.4;"2016-11-13T23:59:59.999Z"
"2016-11-14T00:00:00.000Z";"2016-11-20T23:59:59.999Z";"2016-11-19T07:34:30.000Z";"2016-11-14T00:29:28.000Z";"2781";701.9970092773;756.2369995117;699.8079833984;731.0260009766;154116000;11695081877.5;"2016-11-20T23:59:59.999Z"
"2016-11-21T00:00:00.000Z";"2016-11-27T23:59:59.999Z";"2016-11-22T18:44:30.000Z";"2016-11-26T15:54:27.000Z";"2781";731.2650146484;753.8699951172;729.625;732.0349731445;52601800;11720648986.8;"2016-11-27T23:59:59.999Z"
"2016-11-28T00:00:00.000Z";"2016-12-04T23:59:59.999Z";"2016-12-02T15:24:29.000Z";"2016-11-28T00:04:28.000Z";"2781";732.4840087891;781.2960205078;732.4840087891;773.8720092773;60557900;12400766376.1;"2016-12-04T23:59:59.999Z"
"2016-12-05T00:00:00.000Z";"2016-12-11T23:59:59.999Z";"2016-12-10T17:49:26.000Z";"2016-12-05T12:29:28.000Z";"2781";773.3939819336;777.0919799805;751.7130126953;769.7310180664;57313400;12344888048.2;"2016-12-11T23:59:59.999Z"
"2016-12-12T00:00:00.000Z";"2016-12-18T23:59:59.999Z";"2016-12-18T01:19:30.000Z";"2016-12-12T00:04:31.000Z";"2781";770.0399780273;794.7369995117;770.0399780273;790.5300292969;60524400;12688510067.6;"2016-12-18T23:59:59.999Z"
"2016-12-19T00:00:00.000Z";"2016-12-25T23:59:59.999Z";"2016-12-23T22:59:27.000Z";"2016-12-19T00:39:29.000Z";"2781";790.6920166016;925.1170043945;790.3200073242;896.1829833984;143664992;14396194093.7;"2016-12-25T23:59:59.999Z"
"2016-12-26T00:00:00.000Z";"2017-01-01T23:59:59.999Z";"2017-01-01T21:09:28.000Z";"2016-12-26T12:19:29.000Z";"2781";896.9050292969;1003.0800170898;896.8980102539;998.325012207;147775008;16050407460.5;"2017-01-01T23:59:59.999Z"
"2017-01-02T00:00:00.000Z";"2017-01-08T23:59:59.999Z";"2017-01-05T15:54:27.000Z";"2017-01-07T09:04:27.000Z";"2781";998.6170043945;1191.0999755859;823.5560302734;911.1989746094;158715008;14661966429.1;"2017-01-08T23:59:59.999Z"
"2017-01-09T00:00:00.000Z";"2017-01-15T23:59:59.999Z";"2017-01-11T06:34:28.000Z";"2017-01-12T07:54:27.000Z";"2781";913.2440185547;919.4479980469;755.7559814453;821.7979736328;71013600;13234840657.1;"2017-01-15T23:59:59.999Z"
"2017-01-16T00:00:00.000Z";"2017-01-22T23:59:59.999Z";"2017-01-22T02:59:27.000Z";"2017-01-16T00:39:33.000Z";"2781";821.7830200195;937.5250244141;820.2709960938;924.6729736328;116573000;14905439337.4;"2017-01-22T23:59:59.999Z"
"2017-01-23T00:00:00.000Z";"2017-01-29T23:59:59.999Z";"2017-01-23T15:19:30.000Z";"2017-01-25T00:24:29.000Z";"2781";925.4990234375;928.2659912109;891.6870117188;919.4959716797;60851700;14834377926.4;"2017-01-29T23:59:59.999Z"
"2017-01-30T00:00:00.000Z";"2017-02-05T23:59:59.999Z";"2017-02-04T18:09:02.000Z";"2017-01-30T01:04:30.000Z";"2781";920.1510009766;1045.9000244141;919.4739990234;1027.3399658203;114208000;16588240156.6;"2017-02-05T23:59:59.999Z"
"2017-02-06T00:00:00.000Z";"2017-02-12T23:59:59.999Z";"2017-02-09T14:09:01.000Z";"2017-02-10T08:44:01.000Z";"2781";1028.4000244141;1088.9899902344;946.6909790039;999.1810302734;67530000;16146290349;"2017-02-12T23:59:59.999Z"
"2017-02-13T00:00:00.000Z";"2017-02-19T23:59:59.999Z";"2017-02-18T16:49:01.000Z";"2017-02-13T04:34:01.000Z";"2781";998.8850097656;1061.0999755859;976.0020141602;1047.8699951172;77423296;16946913345.7;"2017-02-19T23:59:59.999Z"
"2017-02-20T00:00:00.000Z";"2017-02-26T23:59:59.999Z";"2017-02-24T04:39:06.000Z";"2017-02-20T03:39:01.000Z";"2781";1048.6899414063;1200.3900146484;1041.6899414063;1165.1999511719;116486000;18860247630;"2017-02-26T23:59:59.999Z"
"2017-02-27T00:00:00.000Z";"2017-03-05T23:59:59.999Z";"2017-03-03T12:44:08.000Z";"2017-02-27T00:14:06.000Z";"2781";1163.7800292969;1280.3100585938;1163.3800048828;1267.1199951172;134127000;20526235270;"2017-03-05T23:59:59.999Z"
"2017-03-06T00:00:00.000Z";"2017-03-12T23:59:59.999Z";"2017-03-06T13:34:04.000Z";"2017-03-10T21:24:10.000Z";"2781";1267.4699707031;1276;1077.25;1221.3800048828;227176000;19801195767;"2017-03-12T23:59:59.999Z"
"2017-03-13T00:00:00.000Z";"2017-03-19T23:59:59.999Z";"2017-03-16T01:54:02.000Z";"2017-03-18T19:39:07.000Z";"2781";1221.7800292969;1257.9799804688;957.6550292969;1036.7399902344;406648000;16821676707;"2017-03-19T23:59:59.999Z"
"2017-03-20T00:00:00.000Z";"2017-03-26T23:59:59.999Z";"2017-03-21T22:54:06.000Z";"2017-03-25T06:39:06.000Z";"2781";1037.2399902344;1122.4300537109;903.7130126953;966.7249755859;303668000;15698465530.7;"2017-03-26T23:59:59.999Z"
"2017-03-27T00:00:00.000Z";"2017-04-02T23:59:59.999Z";"2017-04-02T20:34:05.000Z";"2017-03-27T10:09:07.000Z";"2781";972.0549926758;1107.5899658203;971.9840087891;1102.1700439453;514187008;17911915755;"2017-04-02T23:59:59.999Z"
"2017-04-03T00:00:00.000Z";"2017-04-09T23:59:59.999Z";"2017-04-09T16:49:04.000Z";"2017-04-03T00:04:06.000Z";"2781";1102.9499511719;1197.2099609375;1102.9499511719;1187.8699951172;242343008;19320511927.2;"2017-04-09T23:59:59.999Z"
"2017-04-10T00:00:00.000Z";"2017-04-16T23:59:59.999Z";"2017-04-11T21:49:07.000Z";"2017-04-13T17:49:10.000Z";"2781";1187.3000488281;1208.0699462891;1156.4399414063;1182.9399414063;183231008;19255408765.8;"2017-04-16T23:59:59.999Z"
"2017-04-17T00:00:00.000Z";"2017-04-23T23:59:59.999Z";"2017-04-20T17:44:07.000Z";"2017-04-17T12:34:07.000Z";"2781";1183.25;1240.7900390625;1172.6500244141;1207.2099609375;258951008;19665994144.5;"2017-04-23T23:59:59.999Z"
"2017-04-24T00:00:00.000Z";"2017-04-30T23:59:59.999Z";"2017-04-30T23:54:06.000Z";"2017-04-24T00:04:16.000Z";"2781";1209.6300048828;1347.9100341797;1209.6300048828;1347.8900146484;413115008;21975104908.9;"2017-04-30T23:59:59.999Z"
